name	taxonomy_id	taxonomy_lvl	GF6-1P.bracken_num	GF6-1P.bracken_frac	GF6-2P.bracken_num	GF6-2P.bracken_frac	GF6-3P.bracken_num	GF6-3P.bracken_frac	GF7-1P.bracken_num	GF7-1P.bracken_frac	GF7-2P.bracken_num	GF7-2P.bracken_frac	GF7-3P.bracken_num	GF7-3P.bracken_frac	P2558.bracken_num	P2558.bracken_frac	P2560.bracken_num	P2560.bracken_frac	P2618.bracken_num	P2618.bracken_frac	P2620.bracken_num	P2620.bracken_frac	Q1T1.bracken_num	Q1T1.bracken_frac	Q2T2.bracken_num	Q2T2.bracken_frac	Q3T3.bracken_num	Q3T3.bracken_frac	Q4T7.bracken_num	Q4T7.bracken_frac	Q4T8.bracken_num	Q4T8.bracken_frac	Q5T4.bracken_num	Q5T4.bracken_frac	Q5T5.bracken_num	Q5T5.bracken_frac	Q5T6.bracken_num	Q5T6.bracken_frac	Q5T9.bracken_num	Q5T9.bracken_frac	Q6T10.bracken_num	Q6T10.bracken_frac
Actinoalloteichus sp. AHMU CJ021	2072503	S	0	0.00000	189	0.00011	1682	0.00186	1039	0.00046	906	0.00037	2312	0.00081	448	0.00008	3804	0.00023	611	0.00006	1223	0.00024	20	0.00001	12	0.00000	16	0.00001	604	0.00015	292	0.00019	0	0.00000	0	0.00000	0	0.00000	73	0.00002	140	0.00002
Parascardovia denticolens	78258	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces chartreusis	1969	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00002	30	0.00001	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter sp. PAMC 25486	1494608	S	12	0.00001	12	0.00001	0	0.00000	11	0.00000	14	0.00001	0	0.00000	14	0.00000	29	0.00000	0	0.00000	0	0.00000	125	0.00008	121	0.00003	416	0.00013	0	0.00000	0	0.00000	0	0.00000	14	0.00001	0	0.00000	0	0.00000	0	0.00000
Corynebacterium stationis	1705	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	52723	0.00943	30	0.00000	1774	0.00017	98	0.00002	0	0.00000	0	0.00000	17	0.00001	0	0.00000	0	0.00000	0	0.00000	14	0.00001	59	0.00005	18	0.00000	43	0.00001
Microbacterium sp. TPU 3598	1938334	S	24	0.00002	0	0.00000	0	0.00000	18	0.00001	15	0.00001	0	0.00000	21	0.00000	108	0.00001	31	0.00000	21	0.00000	91	0.00006	49	0.00001	185	0.00006	143	0.00004	78	0.00005	0	0.00000	0	0.00000	0	0.00000	20	0.00001	16	0.00000
Klebsiella sp. M5al	1934254	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	56	0.00001	0	0.00000	1886	0.00018	1731	0.00033	0	0.00000	0	0.00000	0	0.00000	1264	0.00032	505	0.00032	0	0.00000	0	0.00000	0	0.00000	18	0.00000	73	0.00001
Streptococcus macedonicus	59310	S	0	0.00000	32	0.00002	47	0.00005	11	0.00000	42	0.00002	36	0.00001	594	0.00011	451	0.00003	184	0.00002	407	0.00008	0	0.00000	0	0.00000	0	0.00000	92	0.00002	48	0.00003	0	0.00000	0	0.00000	0	0.00000	191	0.00005	372	0.00006
Brachybacterium ginsengisoli	1331682	S	10632	0.00749	7116	0.00401	1086	0.00120	12540	0.00554	8270	0.00334	13289	0.00468	1763	0.00032	1461	0.00009	628	0.00006	62	0.00001	27946	0.01874	27998	0.00772	25586	0.00824	4533	0.00114	1264	0.00081	277	0.00124	9592	0.00496	351	0.00032	524	0.00014	655	0.00010
Paraburkholderia fungorum	134537	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	49	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus crustorum	392416	S	0	0.00000	0	0.00000	19	0.00002	39	0.00002	87	0.00004	57	0.00002	47	0.00001	0	0.00000	259	0.00002	74	0.00001	0	0.00000	0	0.00000	0	0.00000	598	0.00015	94	0.00006	0	0.00000	0	0.00000	0	0.00000	75	0.00002	41	0.00001
Leuconostoc suionicum	1511761	S	21	0.00001	106	0.00006	253	0.00028	47	0.00002	195	0.00008	134	0.00005	77	0.00001	732	0.00004	562	0.00005	503	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	11	0.00000
Pseudarthrobacter chlorophenolicus	85085	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00001	11	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	101	0.00007	92	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus gallolyticus	315405	S	0	0.00000	13	0.00001	18	0.00002	0	0.00000	0	0.00000	14	0.00000	0	0.00000	861	0.00005	90	0.00001	56	0.00001	0	0.00000	0	0.00000	0	0.00000	134	0.00003	79	0.00005	0	0.00000	0	0.00000	0	0.00000	254	0.00007	527	0.00008
Pseudomonas sp. TKP	1415630	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rothia dentocariosa	2047	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00001	0	0.00000	37	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dietzia sp. JS16-p6b	2052657	S	520	0.00037	1941	0.00109	297	0.00033	331	0.00015	406	0.00016	343	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	171	0.00011	437	0.00012	134	0.00004	0	0.00000	19	0.00001	0	0.00000	18	0.00001	0	0.00000	0	0.00000	11	0.00000
Bifidobacterium longum	216816	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	11	0.00000	0	0.00000	0	0.00000	0	0.00000	85	0.00038	0	0.00000	23	0.00002	0	0.00000	0	0.00000
Lactococcus phage 63301	1871687	S	0	0.00000	22	0.00001	35	0.00004	0	0.00000	17	0.00001	0	0.00000	120	0.00002	1089	0.00007	1162	0.00011	537	0.00010	0	0.00000	0	0.00000	0	0.00000	1207	0.00030	436	0.00028	0	0.00000	0	0.00000	0	0.00000	397	0.00010	654	0.00010
Pectobacterium parmentieri	1905730	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	24	0.00011	0	0.00000	48	0.00004	0	0.00000	12	0.00000
Obesumbacterium proteus	82983	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	252	0.00002	263	0.00005	0	0.00000	0	0.00000	0	0.00000	29	0.00001	22	0.00001	0	0.00000	0	0.00000	0	0.00000	287	0.00008	581	0.00009
Mycobacteroides chelonae	1774	S	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium aurimucosum	169292	S	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	123	0.00002	17	0.00000	0	0.00000	0	0.00000	49	0.00003	140	0.00004	163	0.00005	34	0.00001	22	0.00001	0	0.00000	69	0.00004	0	0.00000	0	0.00000	0	0.00000
Pseudomonas antarctica	219572	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus muscae	1294	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Rothia mucilaginosa	43675	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	133	0.00001	176	0.00003	19	0.00001	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Listeria monocytogenes	1639	S	0	0.00000	123	0.00007	104	0.00012	21	0.00001	43	0.00002	41	0.00001	231	0.00004	91	0.00001	2994	0.00029	1341	0.00026	0	0.00000	0	0.00000	0	0.00000	1018	0.00026	453	0.00029	0	0.00000	11	0.00001	0	0.00000	3676	0.00097	7881	0.00121
Leclercia adecarboxylata	83655	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	198	0.00005	214	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erwinia tasmaniensis	338565	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00000	85	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00002	164	0.00003
Aerococcus urinaeequi	51665	S	38	0.00003	68	0.00004	46	0.00005	0	0.00000	0	0.00000	0	0.00000	34	0.00001	0	0.00000	18	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00001	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dietzia psychralcaliphila	139021	S	2258	0.00159	10318	0.00581	1206	0.00134	772	0.00034	950	0.00038	885	0.00031	15	0.00000	21	0.00000	12	0.00000	0	0.00000	580	0.00039	1825	0.00050	568	0.00018	11	0.00000	75	0.00005	0	0.00000	13	0.00001	0	0.00000	0	0.00000	21	0.00000
Staphylococcus condimenti	70255	S	1071	0.00075	2689	0.00151	1597	0.00177	1103	0.00049	1462	0.00059	2180	0.00077	439	0.00008	1421	0.00009	2332	0.00022	1761	0.00034	90	0.00006	0	0.00000	19	0.00001	38	0.00001	22	0.00001	121	0.00054	1349	0.00070	172	0.00016	100	0.00003	467	0.00007
Rhodococcus sp. YL-1	1045808	S	312	0.00022	2295	0.00129	168	0.00019	13	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	31	0.00002	43	0.00001	102	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodococcus sp. p52	935199	S	302	0.00021	769	0.00043	127	0.00014	16	0.00001	17	0.00001	32	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00004	167	0.00005	75	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tessaracoccus flavus	1610493	S	98	0.00007	111	0.00006	13	0.00001	72	0.00003	41	0.00002	39	0.00001	0	0.00000	15	0.00000	0	0.00000	0	0.00000	209	0.00014	208	0.00006	194	0.00006	35	0.00001	13	0.00001	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000
Rhodococcus opacus	37919	S	13	0.00001	60	0.00003	0	0.00000	27	0.00001	24	0.00001	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	162	0.00011	215	0.00006	431	0.00014	0	0.00000	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alcanivorax borkumensis	59754	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leuconostoc phage phiLN12	1262517	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium sp. str. 'China'	2103230	S	11	0.00001	40	0.00002	0	0.00000	0	0.00000	0	0.00000	14	0.00000	95	0.00002	0	0.00000	0	0.00000	0	0.00000	40	0.00003	27	0.00001	100	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acetobacter persici	1076596	S	0	0.00000	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000
Enterococcus sp. FDAARGOS_375	2060307	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	347	0.00003	212	0.00004	0	0.00000	0	0.00000	0	0.00000	1114	0.00028	623	0.00040	0	0.00000	0	0.00000	0	0.00000	12	0.00000	23	0.00000
Psychrobacter alimentarius	261164	S	0	0.00000	60	0.00003	24	0.00003	0	0.00000	0	0.00000	10	0.00000	58	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	223	0.00006	41	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lentzea guizhouensis	1586287	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pandoraea apista	93218	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00005	89	0.00002	84	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter ludwigii	299767	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	72	0.00001	156	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	76	0.00002	178	0.00003
Shigella dysenteriae	622	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ralstonia insidiosa	190721	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus equorum	246432	S	191690	0.13499	576488	0.32468	257734	0.28545	482476	0.21301	737911	0.29780	1024504	0.36079	126737	0.02267	531723	0.03202	44459	0.00424	17166	0.00330	28962	0.01942	6132	0.00169	5106	0.00164	6669	0.00168	9107	0.00581	77367	0.34765	377481	0.19509	77212	0.06999	31224	0.00825	87856	0.01354
Arthrobacter sp. LS16	1690248	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	130	0.00009	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus phage r1t	43685	S	0	0.00000	0	0.00000	11	0.00001	0	0.00000	27	0.00001	24	0.00001	65	0.00001	709	0.00004	326	0.00003	147	0.00003	0	0.00000	0	0.00000	0	0.00000	622	0.00016	268	0.00017	0	0.00000	0	0.00000	0	0.00000	105	0.00003	167	0.00003
Citrobacter freundii complex sp. CFNIH4	2077148	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	75	0.00001	108	0.00002	0	0.00000	0	0.00000	0	0.00000	112	0.00003	113	0.00007	0	0.00000	0	0.00000	0	0.00000	40	0.00001	120	0.00002
Streptomyces atratus	1893	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Citrobacter freundii complex sp. CFNIH3	2077147	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	55	0.00001	0	0.00000	885	0.00008	264	0.00005	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	430	0.00011	783	0.00012
Streptococcus anginosus	1328	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	118	0.00003	125	0.00002
Citrobacter freundii	546	S	0	0.00000	39	0.00002	141	0.00016	0	0.00000	0	0.00000	0	0.00000	121	0.00002	10	0.00000	3544	0.00034	4856	0.00093	0	0.00000	0	0.00000	0	0.00000	6081	0.00154	1434	0.00092	0	0.00000	0	0.00000	0	0.00000	2105	0.00056	4590	0.00071
Citrobacter freundii complex sp. CFNIH9	2077149	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00001	0	0.00000	15	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	1202	0.00030	293	0.00019	0	0.00000	0	0.00000	0	0.00000	15	0.00000	30	0.00000
Plantactinospora sp. BB1	2071627	S	0	0.00000	0	0.00000	11	0.00001	0	0.00000	10	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	10	0.00001	14	0.00000	0	0.00000
Clostridium kluyveri	1534	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus epidermidis	1282	S	2946	0.00207	5416	0.00305	2435	0.00270	1786	0.00079	2688	0.00108	4507	0.00159	812	0.00015	1319	0.00008	2422	0.00023	1360	0.00026	145	0.00010	15	0.00000	20	0.00001	64	0.00002	57	0.00004	399	0.00179	928	0.00048	362	0.00033	192	0.00005	273	0.00004
Yersinia frederiksenii	29484	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Providencia heimbachae	333962	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	116	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio casei	673372	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00001	10	0.00000	18	0.00000	54	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Psychrobacter sp. AntiMn-1	1720344	S	0	0.00000	107	0.00006	37	0.00004	12	0.00001	0	0.00000	17	0.00001	283	0.00005	0	0.00000	46	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	503	0.00013	82	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	10	0.00000	14	0.00000
Lactococcus virus KSY1	388452	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	26	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	141	0.00004	51	0.00003	0	0.00000	0	0.00000	0	0.00000	34	0.00001	71	0.00001
Staphylococcus warneri	1292	S	48	0.00003	112	0.00006	71	0.00008	96	0.00004	123	0.00005	161	0.00006	23	0.00000	298	0.00002	1550	0.00015	874	0.00017	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00009	42	0.00002	0	0.00000	0	0.00000	21	0.00000
Sinomonas atrocyanea	37927	S	30	0.00002	38	0.00002	0	0.00000	0	0.00000	29	0.00001	27	0.00001	20	0.00000	0	0.00000	0	0.00000	0	0.00000	319	0.00021	265	0.00007	54	0.00002	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bifidobacterium pseudocatenulatum	28026	S	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus delbrueckii	1584	S	0	0.00000	11	0.00001	23	0.00003	36	0.00002	56	0.00002	28	0.00001	271	0.00005	22	0.00000	1038	0.00010	128	0.00002	0	0.00000	0	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	62	0.00002	92	0.00001
Shinella sp. HZN7	879274	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microterricola viridarii	412690	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	72	0.00005	53	0.00001	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pantoea stewartii	66269	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	27	0.00000
Streptomyces sp. CLI2509	1984801	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Frankia casuarinae	106370	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter soli	487316	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	209	0.00002	364	0.00007	0	0.00000	0	0.00000	0	0.00000	41	0.00001	39	0.00002	0	0.00000	0	0.00000	0	0.00000	10	0.00000	25	0.00000
Lactobacillus paracasei	1597	S	11035	0.00777	611	0.00034	30901	0.03422	17807	0.00786	14342	0.00579	20560	0.00724	1908	0.00034	158	0.00001	207862	0.01981	89804	0.01726	0	0.00000	0	0.00000	0	0.00000	3217	0.00081	1348	0.00086	48	0.00022	12	0.00001	0	0.00000	10314	0.00272	12997	0.00200
Corynebacterium lactis	1231000	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus P108	1924731	S	0	0.00000	62	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus infantarius	102684	S	0	0.00000	28	0.00002	25	0.00003	24	0.00001	53	0.00002	54	0.00002	0	0.00000	80	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00001	15	0.00001	0	0.00000	0	0.00000	0	0.00000	39	0.00001	67	0.00001
Vibrio vulnificus	672	S	0	0.00000	49	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus curvatus	28038	S	0	0.00000	0	0.00000	16	0.00002	135	0.00006	264	0.00011	262	0.00009	4773	0.00085	135	0.00001	1105	0.00011	330	0.00006	0	0.00000	0	0.00000	0	0.00000	1884	0.00048	684	0.00044	0	0.00000	0	0.00000	0	0.00000	458	0.00012	320	0.00005
Rhodococcus sp. PBTS 2	1653479	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	32	0.00002	0	0.00000	80	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodococcus sp. PBTS 1	1653478	S	21	0.00001	42	0.00002	11	0.00001	10	0.00000	11	0.00000	14	0.00000	121	0.00002	0	0.00000	10	0.00000	0	0.00000	20	0.00001	54	0.00001	40	0.00001	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Isoptericola dokdonensis	372663	S	0	0.00000	0	0.00000	0	0.00000	37	0.00002	29	0.00001	36	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00002	33	0.00001	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
